"postcode","inwoners","oppervlakte_km2","geometry"
561,58415,10.0667681088973,"MULTIPOLYGON (((162255.9 381637.3, 160664.9 381889.7, 160102.1 382171.9, 160255.5 382397.6, 160078 382144.8, 159620.4 382625.4, 159302.7 383557.7, 159282.1 384202.6, 159483.2 384329.5, 159591.5 384147.8, 159492 384321.3, 159900.4 384537, 160983.6 384876.4, 162423.6 384803.6, 162767.7 384557, 163079.4 383817.2, 163169.8 383061, 162937.8 382187.1, 162255.9 381637.3)))"
562,74655,18.4568603205743,"MULTIPOLYGON (((159623.7 384839.5, 156702.3 388400.7, 158829.3 389484.2, 159374.9 389597.1, 159419.4 389881.3, 159448.8 389605.4, 160288.2 389765.3, 160828.2 389648.4, 161294.8 389817.2, 162099 388450.5, 161945.1 386520, 160944.1 386489.6, 161922.4 386518.7, 161756.4 384872.9, 160820.7 384949.5, 160849.5 384851.2, 159882.6 384534.4, 159623.7 384839.5)))"
563,18880,9.40306058875502,"MULTIPOLYGON (((163642.3 386500.7, 164300.5 385782.1, 165104.2 385348.7, 165042.8 385181.1, 164173.5 384959.6, 162913 384270.1, 162491.4 384773.7, 161756.4 384872.9, 161927.7 386520.6, 162049.8 386506.8, 161945.1 386520, 162097.9 388457.5, 161384.7 389735.8, 163754.1 389705.5, 163917.4 389383.8, 163211 388251.6, 163500.1 387805.7, 163420.2 387406.6, 162995.1 387216.9, 163260 386521.4, 162644.1 386452.1, 163642.3 386500.7)))"
564,39155,17.1938682456905,"MULTIPOLYGON (((164957.3 379455.1, 164540.3 378956.4, 164218.5 378973.7, 164292.8 378745.3, 163913.8 379013.4, 163756.1 378903.5, 163923.3 379531.9, 163262.2 379434, 160202 379639.9, 160386.6 380761.6, 160729.3 381185.6, 160666.4 381626.2, 160764.5 381543.3, 160921 381796.8, 162344.3 381678.1, 162469.9 381420.7, 162344.3 381678.1, 162937.8 382187.1, 163185.7 383289.6, 162875.6 384271.6, 164173.5 384959.6, 165042.8 385181.1, 165228.5 384746.1, 165540.6 384490.6, 165107.3 384398.9, 165528.8 384106.9, 165711.4 383413.7, 165903 383397.9, 166091.5 382768.3, 166240.7 382834.4, 165658.7 382485.3, 165056.4 382554.4, 164955.6 382019.4, 164597.5 382106.5, 164639.4 379515.2, 164957.3 379455.1)), ((162914 382776.7, 162795.5 382772.8, 162869.6 382915.1, 163084 382868.4, 162914 382776.7)))"
565,44580,33.3819626632031,"MULTIPOLYGON (((158408.7 379538.2, 158025.7 379858.1, 157922 380887, 158151.9 380915.8, 157823.1 380995.9, 157808.8 382297.7, 157617.1 382477.9, 157232.4 382689.8, 156901.5 382318.7, 156628.5 382906.9, 156503.7 382836.5, 156232.3 383114.1, 155951.5 382663.4, 155461.2 382837.1, 155131.1 383241.9, 154675.8 382999.4, 153890.9 383312.2, 153426.2 382958.4, 152910.4 383235.8, 153160.5 383739.8, 153193.9 384375, 152892 384937.7, 153359.9 385692.2, 153607.8 385595.4, 153766.3 386250.1, 154440.6 386086, 155237 386835, 155334.2 388179.2, 155586.6 387895.1, 155735.7 387991.2, 155365 388461.5, 155746.7 388397.3, 156115.3 388548.2, 156385.4 388336.6, 156692.1 388390.1, 159268.5 385229.9, 159450.6 385171.4, 159888.5 384530, 159253.3 384136.4, 159620.4 382625.4, 160076.8 382144, 160921 381796.8, 160764.5 381543.3, 160620.5 381564.9, 160729.3 381185.6, 160386.6 380761.6, 160211.8 379640.1, 158408.7 379538.2)), ((161081.7 381405.4, 160980.3 381356.7, 160916.8 381641.6, 161081.7 381405.4)))"
566,28965,13.1739399660969,"MULTIPOLYGON (((165962.1 379491.4, 165982 379346.1, 165848.5 379492.8, 165380.5 379349.4, 165324.5 379506.4, 164639.4 379515.2, 164597.5 382106.5, 164976.5 382020.4, 165056.4 382554.4, 165707.8 382502.7, 167439.9 383623, 168375.4 382489.9, 167874.3 382266.5, 168375.5 382489.8, 168983.1 381829.2, 168581.1 381673.3, 169008.6 381653.7, 169027.5 381379.8, 169433.4 381347.2, 169713.3 381045.3, 167480.9 379863.4, 167492.3 379621, 167313.6 379530.6, 167077.5 379683.2, 165962.1 379491.4)))"
567,23700,35.0239617460011,"MULTIPOLYGON (((168604.6 386292.2, 168940.6 386063.9, 167442.6 383613.9, 166091.5 382768.3, 165904.4 383395.2, 165728.4 383389.5, 165515.6 383847, 165528.8 384106.9, 165107.3 384398.9, 165540.6 384490.6, 165029.3 385105.7, 165101.9 385356.3, 164300.5 385782.1, 163814.8 386394.8, 163260 386521.6, 163053.5 387003.6, 162995.1 387216.9, 163416.7 387396, 163381.6 387718.5, 163498 387773.3, 163222.1 388304.5, 163917.4 389383.8, 163512 389966.8, 164123.4 390338.9, 164645.5 390278.7, 165680.3 391213.2, 166154.4 391286.1, 165648.6 392421.4, 165995.6 392342.1, 165933.8 392739, 165617.3 393013.6, 164970.6 392905.9, 166150 394356.9, 166833.1 391164.8, 167453 390310, 168383.6 389988.7, 168600.7 389657.6, 168394 389566.8, 168449.4 388968.4, 168743.5 388730.4, 168446.6 388625.2, 168538 388456.9, 169023.4 388101.9, 169004 387676.1, 170149 386900.2, 168604.6 386292.2)))"
568,43055,95.32827251538,"MULTIPOLYGON (((155377.5 388392, 155735.8 387992.5, 155587.5 387895.1, 155334 388178.6, 155242.1 386842, 154440.6 386086, 152998 386439.4, 152831.9 385916.5, 151283.2 386612.3, 151348.7 386311.6, 151015 386290.1, 150819.8 386864.7, 150571.3 387092.5, 149944 387193.7, 148976.3 388424.8, 147352.3 389906.9, 146473.4 390409.5, 145602 391172.8, 143702.3 392029, 144148.1 392449.5, 144427.7 393576.2, 145073 392994.7, 145444.8 393637.1, 145710.2 394601.8, 146066.5 394650.5, 146166.4 395110.2, 146728.9 394924.2, 146860.7 395256, 147347.5 395105.5, 147390 395536.3, 147004.9 395656, 147098.3 395991.1, 148881.6 395435.5, 149123.7 395212.6, 149105.6 395363.6, 149533.5 395226.9, 150698.9 395826.1, 151243.4 395798.6, 151531.2 395272.1, 151903.7 395090.4, 153471.8 395115.5, 153704.1 394950.8, 155066.7 395034.4, 155215.1 395142, 155175.1 395625.7, 155670.6 395715, 155753.3 395536.5, 156155.2 395672.9, 155995.4 395772.9, 156201.6 395836.4, 156181.4 395481.3, 156646.5 394811.4, 157271.8 394434.3, 157667.8 393947.3, 157512.3 393888.4, 159181.4 391434.3, 158715.4 389671.5, 158845.2 389434.4, 158512.5 389407.9, 156727.6 388349.3, 156385.4 388336.6, 156115.3 388548.2, 155377.5 388392)))"
569,17545,26.453692780683,"MULTIPOLYGON (((161294.8 389817.2, 160828.2 389648.4, 160288.2 389765.3, 159428.7 389600.9, 159419.4 389881.3, 159345.9 389581.9, 159254.9 389689.9, 159285.5 389575.4, 158829.3 389484.2, 158715.4 389671.5, 159181.4 391434.3, 157512.3 393888.4, 157958.1 393999.9, 158078.7 393819.4, 158483.9 393889.3, 160623.3 394636.7, 161945.4 394758.4, 162050.6 393816.5, 162373.2 393082.8, 162707.5 393288.4, 163081.9 393070.2, 162823.7 392927.9, 162834.3 392493.9, 163721.5 392812.1, 164138.2 392578.6, 164397.7 392724, 164567 392550.6, 164963 392906.6, 165377.3 392906.3, 165382.5 393012.5, 165617.3 393013.6, 165933.8 392739, 165995.6 392342.1, 165648.6 392421.4, 166154.6 391286.6, 165680.3 391213.2, 164645.5 390278.7, 164123.4 390338.9, 163512.6 389958.6, 163626.2 389773.5, 161294.8 389817.2)))"
570,92630,53.6523138989351,"MULTIPOLYGON (((170110.4 384883.9, 170028.2 385012.3, 169861.4 384809.3, 169584 385289.9, 168726.1 385733.8, 168940.6 386063.9, 168604.6 386292.2, 170298.9 386955.1, 170146.9 386903.4, 169004 387676.1, 169023.4 388101.9, 168774.1 388164.4, 168710.9 388442.1, 168446.7 388623.4, 168743.5 388730.4, 168449.4 388968.4, 168394 389566.8, 168600.7 389657.6, 168383.6 389988.7, 170443.2 391157.6, 170590.1 390997.6, 170503.9 390669.2, 170812.4 390175.7, 171077.1 389982.7, 171586.6 389945.1, 171668.4 389697.5, 171926.1 389593, 172285.3 389624.4, 172882.2 390315.7, 173459.8 390594.2, 173689.5 390956.3, 174191.6 390395.1, 175173.1 389983.6, 174928.6 390387.1, 175155.9 390448, 174928.7 390387.2, 174731.2 390685.1, 175526.9 390640.9, 175614.2 391003.1, 177289.7 390379.2, 177239.1 390061.4, 177132.4 390110.5, 177143 390102.5, 177071.4 389874.5, 177602.3 389526.4, 177592.8 388967, 177637.7 389095.7, 178169.7 388717.4, 178321.4 388258.7, 179214.3 387100.2, 179034.5 387021.2, 179237 387061.3, 179176.9 386785.2, 177885.7 386952.3, 177715 387908, 177288.4 388665.2, 177714.9 387908, 177885.7 386952.3, 178403.4 386857.4, 178390.6 386491.2, 178212.5 386405.4, 177961.8 386606.9, 176957.5 386852, 177961.8 386606.8, 178271.1 386304.2, 177953.5 386236.2, 178063.6 385630.1, 178832 383974.2, 178010 383990.1, 178010.1 383346.2, 177388.2 383490.3, 176660.5 383262, 176265.1 383389.1, 174765.9 385453.1, 172819.8 385263.5, 170801.9 384460.8, 170792.7 384579.7, 170370.9 384547.9, 170409.6 384757.6, 170113.9 384888.8, 170171.3 384999.9, 170110.4 384883.9), (176833.4 390248, 176833.1 390248.1, 176872.2 389897.8, 176721.8 389623.9, 175826.7 389898.7, 175280.7 389770.3, 175826.7 389898.6, 176721.8 389623.9, 176872.2 389897.8, 176833.1 390248.1, 176833.4 390248)))"
571,19430,77.993321457556,"MULTIPOLYGON (((179488.2 376229, 179582.3 375682.5, 179946.7 375830.3, 181708.5 371689.4, 174863.5 369576.4, 174731 369861.3, 174858.4 370521.9, 174486.2 370869, 173794.9 373322.2, 173588.5 373250.9, 173634.4 373886.5, 173396.9 374720, 173546.8 374882.5, 173596.4 374767.4, 173875.9 374845.6, 173885.4 375374.4, 173342.4 376107.9, 173231.6 377182.6, 173094.1 377143.8, 173023.9 377314.2, 172706.3 377218.3, 172573.9 377664.5, 172717.3 377717.7, 172676.3 377861.6, 173952.3 378336.6, 173849.4 378455.2, 174185.5 378961.4, 174565.1 379016.4, 174382.3 379224.7, 174142 379153.9, 173506.1 379496.2, 173034.5 379373.7, 173055.3 379715.9, 172470.3 379568.3, 172471.3 380691.4, 172190.3 380384.7, 172065.5 380989, 172202.5 381041, 172235.4 381468.3, 172550.9 381576.4, 172828.5 383486.3, 173150.7 383633.7, 173499.3 384177.7, 173714.8 385310.4, 174810.3 385443.1, 176327.4 383407.2, 176680.9 381367.1, 177030.2 380263.2, 179169.8 378000.9, 179488.2 376229)))"
572,16815,71.2170858218427,"MULTIPOLYGON (((181708.5 371689.4, 179946.5 375830.2, 179582.3 375682.5, 179251.5 377862.3, 177030.2 380263.2, 176680.9 381367.1, 176796.5 381489.2, 176330.3 383393.9, 176660.5 383262, 177417.6 383488.7, 178232.3 383289.7, 179151 383380.9, 180410.1 382963.2, 181086.2 382461.5, 181330.4 381905.4, 181705.9 381666.3, 182045.3 381151, 182570.3 380909.4, 182866.1 380447.9, 185944.8 379032.2, 186392.7 378553, 187508 376465.4, 187696.7 373944.9, 188353.6 374044.5, 188657.4 373814.5, 181708.5 371689.4)))"
573,23160,58.0634144815013,"MULTIPOLYGON (((169290.7 385494.1, 169861.4 384809.3, 170028.2 385012.3, 170408.7 384759.3, 170370.9 384547.9, 170792.7 384579.7, 170801.9 384460.8, 172819.8 385263.5, 173714.8 385310.4, 173499.3 384177.7, 173150.7 383633.7, 172828.5 383486.3, 172551 381576.8, 172235.4 381468.3, 172196.1 381034.2, 170979.7 380840.7, 170571.1 381209.1, 169713.3 381045.3, 169433.4 381347.2, 169030.5 381377.4, 169009.9 381652.6, 168742.2 381615.4, 168982.7 381832.2, 167439.9 383623, 168726.1 385733.8, 169139.3 385432.3, 169290.7 385494.1)), ((175446.4 393227.1, 175205.4 393303.8, 175159.3 393181.3, 175393.8 393057, 174933.9 392925, 175689 391932.3, 175534.5 390648.7, 174731.2 390685.2, 175178.4 389979.2, 174191.6 390395.1, 173689.5 390956.3, 173459.8 390594.2, 172882.2 390315.7, 172285.3 389624.4, 171933.8 389591.2, 171659.2 389706.2, 171586.6 389945.1, 171306.9 389922.5, 170801.6 390187.8, 170500.7 390681.3, 170590.1 390997.6, 170444.3 391156.1, 168383 389988.4, 167453 390310, 166833.1 391164.8, 166150 394356.9, 165809.7 394571.8, 165948.3 394774.8, 165116.6 396549.5, 166529.2 396608.2, 168669.8 397106.1, 170330.6 396760.2, 170743.2 396210.1, 170143.7 395857.2, 168867.4 395606.4, 169024.3 395084.8, 168863 394946.6, 169073.9 394289.8, 168953.7 394181.4, 169130.4 394200.6, 169319.5 393972.5, 169553.2 394243.9, 169518 393920.8, 169715.7 393827.7, 169953.1 394191.8, 170386.4 393850.8, 170541.1 393998, 171049.4 393696.8, 171035.8 393240.1, 171270.2 392685.3, 171843.2 392300.1, 171877.7 392448.9, 172564.9 392191.1, 173008.4 392379.3, 172761.6 393147.3, 172888.3 393479.5, 174316.2 393244.1, 174274.7 394542.2, 174405 394658.7, 175446.4 393227.1)))"
574,10745,16.9002148290749,"MULTIPOLYGON (((173533 397507.8, 174405 394658.7, 174274.7 394542.2, 174316.2 393244.1, 172888.3 393479.5, 172761.6 393147.3, 173008.4 392379.3, 172383.4 392194.6, 172406.5 392309.9, 171877.7 392448.9, 171843.2 392300.1, 171325.7 392600.7, 171047.8 393185.7, 171049.4 393696.8, 170541.1 393998, 170386.4 393850.8, 169953.1 394191.8, 169707 393825, 169518 393920.8, 169553.2 394243.9, 169316.4 393968.5, 169130.4 394200.6, 168953.7 394181.4, 169073.9 394289.8, 168863 394946.6, 169024.3 395084.8, 168867.4 395606.4, 170153.8 395860.4, 171165.4 396422.4, 171749.7 396449.2, 172537.2 397297.4, 173392.2 397894, 173533 397507.8)))"
575,32440,117.842969569838,"MULTIPOLYGON (((182875.3 380467.1, 182570.3 380909.4, 182045.3 381151, 181690.3 381682.9, 181344.5 381885.4, 181086.2 382461.5, 180624.1 382860.6, 179151 383380.9, 178010.1 383346.2, 178010 383990.1, 178832 383974.2, 178229.6 385126.9, 177953.5 386236.2, 178276.4 386283.5, 178165.4 386423.3, 178391 386491.1, 178400.8 386845.2, 180025.8 386644.7, 179171.5 386760.7, 179230 387078.5, 178235.2 388507.8, 178451.7 388395.6, 178839.7 388631.4, 179200.5 388420.3, 180728.4 388846.6, 181861.9 388918.9, 187310.8 390672.9, 187888.2 389305.8, 188678.3 384670.5, 192875 377428.5, 188948.3 373902.9, 188657.4 373814.5, 188353.6 374044.5, 187696.7 373944.9, 187508 376465.4, 186379.1 378573.8, 186003.4 378823.2, 185944.8 379032.2, 182875.3 380467.1)))"
576,16075,93.374442776625,"MULTIPOLYGON (((191514.4 373529, 191519.6 372699.1, 191084.6 370868.6, 190825.6 370719.4, 191500.1 368847.1, 189635.6 369707.1, 187411 370264.9, 186000.4 372185.7, 186560 373171.6, 188948.3 373902.9, 190418.5 375214.4, 191514.4 373529)), ((192640 382700.3, 192314.9 381727.5, 192408.3 381224, 190874.3 380958.8, 188911.6 384271, 191147.8 385078.9, 191474.3 384760.5, 191914.7 384922.3, 192640 382700.3)), ((180651.1 393683.8, 180823.9 393905.8, 181787.1 393392.5, 181880.3 393573.8, 182009.7 393478.3, 182109 393763.3, 182217.1 393672, 181798.6 394030.9, 182081.8 394560.3, 181487.4 394827.8, 181340.2 395210.1, 184280.7 398435.2, 185045 397825.3, 186272.6 397594.2, 187310.8 390672.9, 183599.5 389532.7, 182919.4 389179.6, 180754.9 388849.4, 179209.8 388421.3, 178761.6 388633.7, 178422.7 388392.1, 178026.9 388890.5, 177587.9 389144.9, 177584.9 389570.7, 177071.4 389874.6, 177289.7 390379.2, 175614.2 391003.1, 175742.1 391568, 175607.5 391622.2, 175636.7 392128.7, 175432.1 392195.8, 175248.5 392651.9, 174933.9 392925, 175393.8 393057, 175159.3 393181.3, 175234.2 393308.1, 176511.2 392890.8, 177768.7 393180.3, 178269.3 393029.1, 178227.7 393235.3, 179022.2 393290.8, 179622.6 393774.6, 179787.3 393630.3, 180408.6 394131, 180509.5 394045.8, 180403.2 393908, 180651.1 393683.8)))"
580,34600,46.3412509439781,"MULTIPOLYGON (((201831.7 393197.7, 202162.2 392964.6, 202019.3 392114.6, 202144.7 391208.4, 201729.4 390663.6, 201362.1 390285.5, 200545.2 390202.3, 199346.8 389786.5, 199033.7 390055.6, 198950.6 390427.3, 197614.1 390139.4, 197253.2 389659.3, 197636.9 388960.8, 197142.6 387767.3, 196591.7 387587.1, 196166.5 388234.8, 196364.9 388765.2, 196153.2 388796, 195830.6 389380.6, 195166.6 389234, 194572.4 389675.3, 194823.5 390178.5, 194698.6 390613.1, 194823.6 390985.3, 195144.3 391219.9, 195027.4 391780.1, 194074.9 391649.3, 193452.7 392580.9, 193746.8 393169.2, 193741.4 393594.6, 193470.8 393702.3, 193687.4 394305.1, 194340.1 394924, 193845.4 395533.4, 193854.7 395744.1, 194247.5 395986.3, 194194.7 396599.1, 195647.8 397065.6, 196138.7 396243.2, 196308.9 396359.1, 196629.5 396253.1, 197101.7 395735.5, 197250.6 395800.7, 197423 395627.3, 197311.3 395454.4, 197674.7 395422.5, 197673.4 395739.2, 197949.5 395864.3, 198132.3 395382.4, 199085.9 395374.9, 198947.3 395564.5, 199049.5 395728.3, 199121 395389.6, 199409.4 395375.5, 199370.5 395220.4, 199983 395271, 200042.6 395101.8, 200197.4 395303.5, 201028 394167.8, 200804.4 394033.7, 201831.7 393197.7)))"
581,5675,99.7100757091783,"MULTIPOLYGON (((195138.3 389284.2, 195830.6 389380.6, 196153.2 388796, 196364.9 388765.2, 196166.5 388234.8, 196591.7 387587.1, 197142.6 387767.3, 197636.9 388960.8, 197253.2 389659.3, 197602.4 390126.7, 198950.6 390427.3, 199033.7 390055.6, 199346.8 389786.5, 200545.2 390202.3, 201362.1 390285.5, 202144.7 391208.4, 202676.6 389796.2, 202311.8 388983.6, 201821.6 388892.4, 201603.2 389078.9, 200935.3 389207.6, 200664.6 389506.8, 200221.4 389094, 200327 388797.5, 199667.8 388063.9, 197170.6 387528.3, 197017.3 387450.9, 197199.5 387231.9, 196445.3 386869, 196328.5 387095.8, 191780.2 385305.4, 191914.7 384922.3, 191478.7 384761, 191147.8 385078.9, 188911.6 384271, 188686.9 384646.8, 187885.4 389321.7, 187309.3 390676.5, 186272.6 397594.2, 189967.9 396927.6, 191028.1 396025.6, 193023.1 396214.9, 194194.7 396599.1, 194247.5 395986.3, 193854.7 395744.1, 193845.3 395535.2, 194340.1 394924, 193687.4 394305.1, 193470.8 393702.3, 193741.4 393594.6, 193746.8 393169.2, 193452.7 392580.9, 194074.9 391649.3, 195027.3 391780.3, 195144.3 391219.9, 194823.6 390985.3, 194698.6 390613.1, 194823.5 390178.5, 194572.4 389675.3, 195138.3 389284.2)), ((199091.3 395532.6, 199049.1 395728.3, 198947.3 395564.5, 199099.7 395382.9, 198132.3 395382.4, 197942.3 395868.7, 197673.4 395739.2, 197674.7 395422.5, 197311.3 395454.4, 197423 395627.3, 197250.6 395800.7, 197101.7 395735.5, 196629.5 396253.1, 196308.9 396359.1, 196138.7 396243.2, 195647.8 397065.6, 197779.4 398104.6, 198753.8 397344.3, 199697.7 396129.2, 199792 395859.1, 199091.3 395532.6)))"
582,9275,61.397088823435,"MULTIPOLYGON (((200832.6 396820.7, 200462.1 396841.4, 200574.3 396709.8, 200334.6 396612.3, 200083 396779.1, 199876.5 396704.7, 199697.7 396129.2, 198753.8 397344.3, 197779.4 398104.6, 195852.5 397131.2, 193023.1 396214.9, 191028.1 396025.6, 189967.9 396927.6, 188539.4 397189.3, 188535.8 398405.1, 189083.1 398682.2, 188967.7 398919, 190076.7 399551.6, 189935.7 399704.1, 190131.3 399893.2, 190521.1 400108.9, 190758.4 399927.6, 192737.9 401025.7, 192671.3 401337, 192933.4 401490.7, 192871.1 401634.6, 193971 402254.8, 193835.5 402208.4, 193280.8 402735.7, 193081.9 402684.9, 193799.3 403021.3, 193964.9 403300.8, 194918.8 403983.5, 195610.8 404212.5, 195617.5 404559, 196217.4 404680.1, 196600.4 405058.6, 196898.1 404481.8, 197736.8 404950, 199008.3 403523.2, 199186.7 401211.9, 200172.4 399608.9, 200090.6 398118.5, 200365 397393.3, 200832.6 396820.7)))"
583,16320,30.7222706511675,"MULTIPOLYGON (((197169.8 405495.4, 197673.7 404873.2, 197579.2 404944.4, 197436.4 404720, 196900.2 404484.1, 196600.4 405058.6, 196217.4 404680.1, 195617.5 404559, 195610.8 404212.5, 194918.8 403983.5, 193964.9 403300.8, 193799.3 403021.3, 193250.4 402786.8, 192619.1 403919.4, 192294 404940, 192420.1 404863.1, 190249.8 406306.4, 191748.8 407258.1, 191826.1 407890.3, 191612.4 408589, 191189.7 409200.1, 191071.9 409910, 190135.9 410413.4, 190429 410808, 190100 411197.6, 190430.1 411570.1, 190844.4 410738.8, 191649.5 410921.1, 192225.6 411324, 192694 411314.2, 192626 411203.5, 193055.4 410901.8, 193525.7 411026.1, 194409 410922.1, 194705.6 411080.6, 194944.1 409599.8, 194876.2 407769.1, 195073.2 407025.8, 195610.6 406360.6, 197169.8 405495.4)))"
584,8120,61.0313776366218,"MULTIPOLYGON (((190131.3 399893.2, 189935.7 399704.1, 190076.7 399551.6, 188967.7 398919, 189083.1 398682.2, 188535.8 398405.1, 188539.4 397189.3, 185021.5 397837.9, 183654.3 398936.8, 182678.3 401110.4, 183432 401768.5, 183344.8 401872.4, 183517.8 402082.4, 183636.4 401946.2, 183763 402113, 184183.7 401975.6, 183910.5 402312.6, 184476.3 402834.4, 184263 402946.3, 185959.2 405063.9, 185845.9 405268.8, 186964.5 405428.2, 186832.6 405672.5, 187062.6 405915, 186900.6 406120.9, 187187.6 406360.8, 187502.8 406056.3, 187678.3 406262.2, 187893.7 406163.4, 188264.7 405807, 188565.7 405969.5, 188533.2 406238.3, 188950.8 406164.2, 189322.9 406532.4, 189807.5 406391, 189978.1 406140.7, 190249.8 406306.4, 192287.2 404948.6, 192772.7 403558, 193250.4 402786.8, 193081.9 402684.9, 193280.8 402735.7, 193834.3 402209.1, 193972 402253.7, 192871.1 401634.6, 192933.4 401490.7, 192671.3 401337, 192737.9 401025.7, 190758.4 399927.6, 190521.1 400108.9, 190131.3 399893.2)))"
585,13105,107.92180622837,"MULTIPOLYGON (((199592.3 408443.8, 199078.1 409183.9, 199594.9 409905, 199785.6 409762.6, 199568.5 409728.7, 199923.1 409529, 202404.8 408559.3, 202634.8 408671.2, 202908.7 408522.1, 202902.6 408314.1, 203302.4 408464.9, 203481.7 408125.6, 204297.7 407940.7, 204515.3 408208.6, 205575.5 407714.9, 205418.3 407407.9, 205523.8 407132.2, 204985.3 406695.8, 205144.8 406459.7, 204895.8 406146, 204359.5 404154.3, 204170.3 403797, 203940.7 403936.1, 203977.4 403162.3, 203784.4 402120.4, 205881.7 400682.6, 206523.6 399392.8, 207674.3 398236.8, 208375.5 397797.4, 209786.9 394695, 210609.8 394139.2, 211398.3 393469.5, 212255.1 391922.5, 212355 391303.5, 211712.6 390906.4, 210622.9 390979.7, 209294.5 390742.8, 208761.7 391716.4, 207519.2 392376.2, 205900.9 393818.6, 205463 395039.1, 205701.2 395118.1, 205204.8 395646.5, 204362.9 395879.8, 204395.8 395699.3, 203004.6 395578.3, 201806.8 396541.7, 200848.9 396806.9, 200463.6 397240.2, 200090.6 398118.5, 200172.4 399608.9, 199186.7 401211.9, 199008.3 403523.2, 197169.8 405495.4, 195796.6 406270, 197500.5 407565.6, 197877.7 407649.5, 198462.2 408346, 199107.5 408110.1, 199592.3 408443.8)))"
586,7825,38.813803513362,"MULTIPOLYGON (((203158.3 388863.1, 203342.5 389086.2, 202828.6 389530.1, 202527.6 389476.2, 202676.6 389796.2, 202142.8 391212.5, 202019.3 392114.6, 202162.2 392964.6, 200804.4 394033.7, 201024.6 394171.1, 200197.4 395303.5, 200042.6 395101.8, 199983 395271, 199734.7 395155.6, 199120.7 395390.1, 199091.4 395532.7, 199792 395859.1, 199697.7 396129.2, 199884.4 396708.3, 200424.9 396628.3, 200591.7 396881.5, 200715.8 396728.2, 201415.2 396727.8, 203105.2 395559.6, 204392.9 395698.8, 204362.9 395879.8, 205038 395761.8, 205701.5 395117.6, 205463 395039.1, 205783.7 393971.8, 207324.6 392551, 206668.3 391594.4, 207228.2 391305.2, 207087.4 390807, 207349.1 390466.2, 207535.6 389671.3, 205374.6 387095, 204032.8 388621, 203021.6 388652.5, 203158.3 388863.1)))"
587,1825,11.5838174680455,"MULTIPOLYGON (((209170.3 388817.5, 209703.5 387876.1, 209543.6 387766.2, 208465.2 387319.1, 208358.4 387564.1, 207743.5 387140.6, 206589.8 387203.8, 205654.8 386784.7, 205374.6 387095, 207535.6 389671.3, 207349.1 390466.2, 207087.4 390807, 207228.2 391305.2, 206668.3 391594.4, 207324.6 392551, 208700.1 391771.5, 209202.7 391086.4, 209409.5 389729.3, 209195.9 389725.7, 209170.3 388817.5)))"
591,40950,26.8894570308252,"MULTIPOLYGON (((209710.7 372946.6, 209153.5 372858.1, 208993.3 372996.9, 209113.4 373199.2, 208856.9 373528.9, 208210.4 373675.3, 208260.6 373989.7, 207844.5 374351.8, 208589.2 375328.7, 208706.8 375225.6, 208660.6 375439, 208795.9 375364.1, 208985 375575.3, 208939.4 375785.6, 209429.4 376441.9, 209433.4 376682.3, 209306.6 376681.4, 208298.3 378810.1, 209357.3 378852.1, 212032.3 379897.5, 211927.6 379249.5, 212350.7 379410.6, 213416.6 379349.6, 212578.1 378156.9, 212714.3 378069.3, 212602.9 377921.5, 213448.4 374907.2, 210931.3 372556.3, 211240.3 372049.9, 210150.6 371865.8, 210063.7 372399.2, 210252.2 372827.7, 209710.7 372946.6)))"
592,27650,34.7197701928185,"MULTIPOLYGON (((208939 375786.3, 209012 375626.2, 208795.9 375364.1, 208660.6 375439, 208710.5 375231.1, 208589.2 375328.7, 208089.9 374523.8, 206284.3 372942.2, 205145 374336.3, 204625.2 374452.9, 204403.8 375080.1, 204517.6 375112.3, 204412.8 375086, 203978.6 376139.7, 203745.3 376058.7, 203300.7 376555.8, 203396.1 376746, 203209.7 376926.8, 203317.7 377035.1, 203749.8 376877, 203733.2 377451.5, 203953.8 377652.2, 203944.4 378008, 203567.6 378222.2, 203467.7 378610.6, 202829.7 378521.6, 202690.9 378887.2, 202742.8 379887.4, 202984.4 380267.3, 202836.7 380401.5, 202986.6 380530.6, 203029.3 381455, 205197.7 381387.4, 205739.6 381609, 206294.7 380889.5, 206780.8 380920.5, 206862.7 380774.7, 207038.6 381042.7, 207446.2 378682.9, 208298.3 378810.1, 209389.3 376682, 209429.4 376441.9, 208939 375786.3)))"
593,18820,10.3308301507595,"MULTIPOLYGON (((209153.5 372858.1, 209229 372969.2, 210252.2 372827.7, 210062.4 372420.2, 210150.6 371865.8, 209453.1 371820.1, 209514.7 371418.6, 209014.2 370706.3, 208838.4 369983.1, 207578.3 370855.4, 207336.6 370838.8, 206532.4 371298.7, 205891.6 371096.5, 205884.6 372570.6, 206284.3 372942.2, 206352.7 372756.1, 206273 372978.9, 207844.5 374351.8, 208260.6 373989.7, 208210.4 373675.3, 208856.9 373528.9, 209113.4 373199.2, 208993.3 372996.9, 209153.5 372858.1)))"
